fold,text,id,label__decision_type_relevant,label__decision_type_sentiment_nonneutral,label__relevant,label__sentiment,label__who,label__decision_type_sentiment,label__decision_type_who
train,#Flu vaccines cause antibodies to develop in the body about two weeks after vaccination. http://t.co/MD84VwGCfb,540265561008373000    ,unanimous,,yes,neutral,no,unanimous,unanimous
train,Listening to music helps boost your immune system.,539568957716725000    ,unanimous,,no,,,,
train,#UnreasonableResolution: I?ll convince @JennyMcCarthy of the proven science behind vaccines and she?ll beg forgiveness for her anti-vax bs.,550475051922096000    ,unanimous,unanimous,yes,positive,no,unanimous,unanimous
train,Haiti's twofold tragedy: earthquake and cholera ??in pictures: Only months after Haiti was rocked by an earthq... http://t.co/S2MrDYv22T,554541495085051000    ,unanimous,,no,,,,
train,Remains of long-dead viruses in our genomes aid our immune response http://t.co/NUtVftX1h8,553879568244039000    ,unanimous,,no,,,,
train,Listen to this podcast today!! I loved it!  Why Doesn?t Everyone Get the Flu Vaccine?  http://t.co/qZ3pd4jB6J via @WNYC,553220708042813000    ,unanimous,,yes,,no,,unanimous
train,"Widow of Bristol man dead from meningitis releases last photo of husband: Mthuthuzeli Mpongawana, 38, died of ... http://t.co/fuQVZLQ2uC",557378559925170000    ,unanimous,,no,,,,
dev,@medtek Call Of Ideology: Science Warfare (Part I - Anti Vaccine Movement) http://t.co/D53ua6g2Gz,556449237538320000    ,unanimous,,yes,neutral,no,unanimous,unanimous
dev,Shingles waiting to get nailed #iFunny http://t.co/ZICPsb5Sxs http://t.co/sjgbYJuOco,533854349936435000    ,unanimous,,no,,,,
dev,Why not more dialogue  on #CDCwhistleblower? #HearThisWell #B1less How many children need to suffer vaccine injury? http://t.co/Y2mvcQIoyX,543247739924930000    ,unanimous,,yes,,no,,unanimous
train,Advice to Parents on Childhood Measles Part I http://t.co/jjbSmtmUR0,539458965424185000    ,unanimous,,no,,,,
dev,How To Stop The Immune Attack? - Celiac Disease - Coping With http://t.co/XHetBmORZX,543921716352016000    ,unanimous,,no,,,,
test,"whats really scary is i dont even get sad anymore, im like immune to it all",534578056648605000    ,unanimous,,no,,,,
test,BEAUTY NEWS > http://t.co/OMSGXMEalH #54372 Korea Ginseng gold Extract vitamin tea Immune health sex power diet... http://t.co/1rBo0VW8Dm,534630695600394000    ,unanimous,,no,,,,
train,Tibetans to get US help to fight tuberculosis http://t.co/ycZCsR1cya,533602822395146000    ,unanimous,,no,,,,
test,"London NERC DTP Fully Funded PhD Studentships in UK, 2015-2016 http://t.co/KrKpz5HFnR",545173939983380000    ,unanimous,,no,,,,
train,` Polio: Pakistan polio outbreak hits record high on http://t.co/d12eKvH4ct,535764916381442000    ,unanimous,,no,,,,
train,CDC issues flu vaccine apology: this year's vaccine doesn't work! http://t.co/1XnU9P7Z9z,540994062204280000    ,unanimous,unanimous,yes,negative,no,unanimous,unanimous
test,Beauty Daily Deals http://t.co/NPoRjf5TqQ Korean Ginseng Extract vitamin tea Immune health sex power diet #5848... http://t.co/KNffO9vX0G,545767493357559000    ,unanimous,,no,,,,
dev,CVS to cover Gilead hepatitis C treatment over AbbVie regimen http://t.co/C5ZGQlQpBg via @reuters,552484065979285000    ,unanimous,,no,,,,
test,_ Warrant Issued for Man With Drug-Resistant Tuberculosis Deemed Public Health Threat on http://t.co/GZqxk0adIB,540811007967625000    ,unanimous,,no,,,,
test,@PirateNation22 @OtherNHLCrosby I gotta give Pickard mumps...,545760020361928000    ,unanimous,,no,,,,
train,"""He is up to date on Tetanus. Also, he just killed somebody.""  http://t.co/jFJ35MX6yl",537426261740888000    ,majority,,no,,,,
dev,"tsk! "" @van_danteh : nyani iningine ili hepa kws uko ukambani RT @CelynahCee : So who's evabulence this time?""",543503180852891000    ,unanimous,,no,,,,
dev,"How I Overcame CFS, #Fibromyalgia and Neurological Lyme Disease http://t.co/ROz0YQP2ok  @RebelMouse via @RebelMouse http://t.co/j7VHFkZV3Q",533103499924754000    ,unanimous,,no,,,,
dev,"More than 6 months pregnant?  Whooping cough vaccine is free, safe and protects your baby. Ask your GP about it.  http://t.co/HpKoZhv6uz",540803100484071000    ,unanimous,unanimous,yes,positive,no,unanimous,unanimous
train,Mmr te..,546329861162536000    ,unanimous,,no,,,,
train,I hope none of the Hawks gets the mumps.,544690680124432000    ,unanimous,,no,,,,
test,http://t.co/1Zyoz98D3l #news Ebola vaccine seems safe in first-stage testing: US researchers? http://t.co/5mEVyG6pST,537853542602526000    ,unanimous,unanimous,yes,positive,yes,unanimous,unanimous
test,Devils: Michael Ryder becomes 4th member of team to be diagnosed with the mumps (ESPN) http://t.co/onhDO1smmT,548976282995023000    ,unanimous,,no,,,,
test,@sexybeardreamer because measles,556375056616812000    ,unanimous,,no,,,,
test,Whooping cough returns to CA 'with vengeance'... http://t.co/u4LVEy3x3J,542296237127766000    ,unanimous,,no,,,,
dev,"Just devastated that I never said my dad was ""shingle sand ready to mingle"" when he had shingles over Christmas. #DadsWithShingles",549268658670030000    ,unanimous,,no,,,,
test,"On top of that, I got shit to do & cant focus cause I got whooping cough",542890718138998000    ,unanimous,,no,,,,
train,tae wait. chickenpox na ba to? d ako sure hehe,547070772938686000    ,unanimous,,no,,,,
dev,VIRAL HEPATITIS IS CURED.,546641749666721000    ,unanimous,,no,,,,
train,Europe's tuberculosis hub Britain seeks to wipe out the disease  http://t.co/KQMAs5Tt4h,556973343535276000    ,unanimous,,no,,,,
train,"The Outer Limits, The Vaccine, Starring Brent David Fraser, Maria Conchita Alonso by Brent David Fraser -... http://t.co/qPU2fwuaQM",557558752715362000    ,unanimous,,no,,,,
train,@PortelloFanatic Meh. I've grown immune to our shittiness. @takashiG @basithharoon,536564166002085000    ,unanimous,,no,,,,
train,"Pakistan's first polio case of 2015 reported from Balochistan: Islamabad, Jan 1 (IANS) The New Year started on... http://t.co/AzG7bHOnAi",550594745676746000    ,unanimous,,no,,,,
train,Merck in talks with NewLink to scale up Ebola vaccine production: Bloomberg - FiercePharma: http://t.co/ajDoX47ljK,536228496012353000    ,unanimous,,yes,neutral,no,unanimous,unanimous
train,Healthy Snacks 2 Boost Your Immune System BIG @ http://t.co/6VXOSV1rj6 http://t.co/UOYbWTMwgg #HealthySnacks... http://t.co/HveHx5Nejd,547152133582520000    ,unanimous,,no,,,,
test,Vitamin D fights colorectal cancer by boosting immune system http://t.co/CUuqYfi83l,557123192272076000    ,unanimous,,no,,,,
dev,Where do I get a Mumps vaccine??,546064569245122000    ,unanimous,,yes,neutral,,unanimous,
train,#CM Balochistan for eradication of polio virus http://t.co/uWMDQujYNd,549618031006339000    ,unanimous,,no,,,,
test,Come out and support us tonight at club ecstasy as we continue to raise money for the end polio campaign. http://t.co/747DxDz5bu,536224474266624000    ,unanimous,,no,,,,
train,9-VACCINATION POLIO SAIDA-LEBANON http://t.co/uHn72spzTb,541403825815314000    ,unanimous,,yes,neutral,no,unanimous,unanimous
dev,Both my babies are sick. Bryson has chicken pox and hubby woke me up at 2am doing some weird/painful sounding throat thing. Bless them,535832310440947000    ,unanimous,,no,,,,
train,"2014 was a bad year for mumps, a nearly forgotten virus http://t.co/ULCuhYQTVk",544655929166163000    ,unanimous,,no,,,,
dev,Ebola Vaccine Tests Resume - Wall Street Journal #Ebola http://t.co/BWezzLHlro,552395206726017000    ,unanimous,,yes,neutral,no,unanimous,unanimous
train,?@SusAssAlec: Are chickenpox even a thing anymore?? Yea kids still get em now that we adults you can get shingles,540223143961694000    ,unanimous,,no,,,,
dev,#health | Nutrients are essential parts of immune system function. At no cost Tutorial:  http://t.co/WTe77q8BWd,543399405479403000    ,unanimous,,no,,,,
test,@riaa_x_ nope lol immune system strong   I take my vitamins lol they gummy too fse,552773288892436000    ,unanimous,,no,,,,
train,8 Drinks to Boosts Your Immune System | Health Digezt http://t.co/9K6F6xF8qH,556902852980137000    ,unanimous,,no,,,,
test,Nothing like hearing about Shingles and Colin Cowherd's intestinal slip n slide during breakfast. @ESPN_Colin,540897874549043000    ,unanimous,,no,,,,
train,"@wintering6 pediatricians are vaccine resellers. They lie about  safety, use 1900 stats to fool you into a need, and assume that they work.",540343407718453000    ,unanimous,unanimous,yes,negative,no,unanimous,unanimous
dev,@WeNurses @LaytonCharlotte #Wenurses  GP vaccination accounts for a reasonable number of staff vaccinated. #flufighter,538071343036919000    ,unanimous,majority,yes,positive,no,majority,majority
train,Deals #992 http://t.co/et1fUEFqp2 Ginseng gold Extract vitamin tea Immune health sex power diet  $92.90 End Date: Sunday Dec-7-2014 1:2...,533954869535981000    ,unanimous,,no,,,,
test,National Encephalitis Eradication Campaign threatened to send written blood letter to PM http://t.co/jSNBZW0M7N via @TheDailyPioneer,538160337384517000    ,unanimous,,no,,,,
test,News: #medicine U.S. FDA Grants Fast Track Designation to Novavax' RSV FProtein Nanoparticle Vaccine for Protectio... http://t.co/cx4JEx2PFS,535449000263299000    ,unanimous,,yes,neutral,no,unanimous,unanimous
test,@GregReinhart Bennett now has an upper body injury he incurred visiting the Doctor for mumps & his lower body injury,545024379894366000    ,unanimous,,no,,,,
test,"Jim Rutherford explaining that the instant a player is showing potential symptoms of the mumps, they're isolated. http://t.co/zrBWtXHQI3",545597123392454000    ,unanimous,,no,,,,
train,"#umn expert: Mumps outbreak spreads through close-quarters coughing, sneezing, talking http://t.co/81AfK6A5vf @StarTribune @HealthTalkUMN",552214117595885000    ,unanimous,,no,,,,
test,Penguins Bennett joins Crosby sidelined with?mumps http://t.co/eZqX7qyr2e,545423956262408000    ,unanimous,,no,,,,
train,I want to play ranked but climbing MMR seems so long and not even worth it,545248095064567000    ,unanimous,,no,,,,
dev,You're welcome to whoever gets my blood because I just got vaccinated so you'll get some good old antibodies;),539499914422919000    ,unanimous,,yes,neutral,yes,unanimous,majority
dev,Uff!! it caught ;-) Meningitis outbreak that killed 64 draws murder charges - USA TODAY: Boston Herald... http://t.co/TAPl0B5kcw #gossip,545267731990183000    ,unanimous,,no,,,,
train,You like to think that you're immune to this stuff,536735684078206000    ,unanimous,,no,,,,
train,my spirit animal has rabies,549766170673692000    ,unanimous,,no,,,,
train,"[malady joke] RT .AngelaEhh: Personally I'd rather have strawberry disease than Lyme disease. Cause, YUM.",540380852518408000    ,unanimous,,no,,,,
train,#bodycare | Immune system boosters are essential to maintaining bright health. Free of charge Writing:  http://t.co/yFB5bvmkTU,540793394822279000    ,unanimous,,no,,,,
test,"Dyson DC19  MULTIFLOOR Vacuum Cleaner,bagless+ washable, HEPA filer used CLEAN: http://t.co/995J8Jd5Bw: #Dyson http://t.co/Ph2ucjweda",550363689388634000    ,unanimous,,no,,,,
dev,"Mumps is temporary, herpes is forever.",544177174149091000    ,unanimous,,no,,,,
dev,#IUP @iuphawksabroad #traveling abroad soon? We have all your travel vaccine needs right here at? http://t.co/VHpnveki2P,557644317393965000    ,unanimous,,yes,neutral,no,unanimous,unanimous
train,"#KState's Stephen Higgs named @ASTMH president-elect, honored for vaccine research: http://t.co/TK9dWaFx7u",539784708083576000    ,unanimous,,yes,neutral,no,unanimous,unanimous
dev,"@AmidGiantsIdols my absolute fave place to visit when I am in Lyme, which is more these days, love the atmosphere, coffee & lovely staff",540114854074650000    ,unanimous,,no,,,,
train,Scripps Scientists Discover New Vaccine To Help Smokers Quit: The researchers said they discovered which is the? http://t.co/7oHzKXHlQx,554803340039569000    ,unanimous,,no,,,,
dev,"?Who Will Be The Heroes Of Lyme Disease, Who Will Be The Villains?? | ? 2013 WIL http://t.co/am6vWkLMZb #lymedisease #lyme #ms #als #fms",553200583931215000    ,unanimous,,no,,,,
dev,"@DannyyDario and colds flus I would say so much, but for meningitis I'd say that's appropriate lol",539150404219863000    ,unanimous,,no,,,,
train,Hope as Bill Gates pledges more funds for TB vaccine: Kenya: Tuberculosis patients could soon land ... http://t.co/9lpIGfZWCh #AfyaKenya,541003127676076000    ,unanimous,,yes,,no,,unanimous
train,"http://t.co/ueMXUkwsOU Injectable 3-D vaccines could fight cancer, infectious diseases  ?39,563",542250273289150000    ,majority,,yes,neutral,no,unanimous,unanimous
test,?@penguins: Beau Bennett has been diagnosed with the mumps. More updates will be provided as they become available.? Oh em gee!,544981284997443000    ,unanimous,,no,,,,
test,"MSF should have called for Ebola vaccine earlier, says aid group veteran http://t.co/SFph50Vajk",533145911657254000    ,unanimous,,yes,neutral,no,unanimous,unanimous
dev,"Grow Younger Blood: Toxic blood alert, this video reveals our nation's greatest health threat since polio! http://t.co/oGwJH2qtZy",537123277475307000    ,unanimous,,no,,,,
test,"?@penguins: Sidney Crosby has been diagnosed with the mumps"" http://t.co/Y5SRxxflRn",544172114044264000    ,unanimous,,no,,,,
test,"New post (Hepatitis C Alternative Medicine, Hepatitis C Natural Treatments) has been published on Guide to Diets",549179394284347000    ,unanimous,,no,,,,
train,New: Thai HIV vaccine shows promise in clinical trials http://t.co/htnBO82CEp,532454795878338000    ,unanimous,unanimous,yes,positive,no,unanimous,unanimous
dev,"Jolie has chicken pox, cancels appearances  ""You have to laugh at the timing,"" says Jolie.  http://t.co/t5RpKlEKB6",544713165838483000    ,unanimous,,no,,,,
test,Huh? Researchers work to develop chlamydia vaccine for promiscuous koala?bears http://t.co/IavnrjiLB6,535447135341146000    ,unanimous,,yes,neutral,,unanimous,
test,"MUST SEE! 10 Shocking Facts About Lethal Vaccines, SSRI Dangers & More w...: http://t.co/cXpCBryVmg via @YouTube",544024207399477000    ,unanimous,unanimous,yes,negative,no,unanimous,unanimous
test,Mumps outbreak hits US hockey teams: An outbreak of the highly contagious disease mumps has swept through team... http://t.co/GgDb63ztPT,545439841152806000    ,unanimous,,no,,,,
train,BEAUTY > http://t.co/NbnKQA3a6L Deals #62019 Korea Ginseng gold Extract vitamin tea Immune health sex power die... http://t.co/EGDOAT1tjY,544060896507871000    ,unanimous,,no,,,,
train,@Tifflarr_ I would try but not there   I think you may have a weak immune system and that's why you getting ill so often   and well at least,549639036533755000    ,unanimous,,no,,,,
test,#throwback to when I had mumps. One year ago today hahaha http://t.co/4xjX9T4dDg,552067659362476000    ,unanimous,,no,,,,
test,14 charged in deadly 2012 meningitis outbreak:  http://t.co/s0c8x0DB1E,545510222484078000    ,unanimous,,no,,,,
train,"I'm immune to the taste of Mcdonald's, a mcchicken tastes like a goddamn salad to me",535867935102103000    ,unanimous,,no,,,,
test,#np The Vaccines - Bad Mood,549971299293212000    ,unanimous,,no,,,,
test,TURKEY GO BACK TO HIS CHOLERA RIHANNA PITTSBURGH COMFREY BRUNO MARS NEIL PATRICK HARRIS HIS FIRST CHILD SNAKE GEORGE MASHINGTON'S BIRTHDAY,556609637378564000    ,unanimous,,no,,,,
train,"@TheWulf_93 I like the part where it says NA has been ""immune to law-enforcement""... http://t.co/kFrXHcL2EH",541332161920765000    ,unanimous,,no,,,,
